event_id,event_time,event_type,unit_id,model_id,shipment_id,sale_id,from_status,to_status,from_location_id,to_location_id,quantity,user_id,notes
E-000883,2025-11-25 10:09,UNIT_CREATED,U-000883,M-0015,S-0010,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000884,2025-11-25 10:37,UNIT_CREATED,U-000884,M-0015,S-0010,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000885,2025-11-25 10:06,UNIT_CREATED,U-000885,M-0015,S-0010,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000886,2025-11-25 10:27,UNIT_CREATED,U-000886,M-0015,S-0010,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000887,2025-11-25 10:00,UNIT_CREATED,U-000887,M-0015,S-0010,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000888,2025-11-25 10:06,UNIT_CREATED,U-000888,M-0015,S-0010,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000889,2025-11-25 10:36,UNIT_CREATED,U-000889,M-0015,S-0010,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000890,2025-11-25 10:25,UNIT_CREATED,U-000890,M-0015,S-0010,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000891,2025-11-25 10:37,UNIT_CREATED,U-000891,M-0015,S-0010,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000892,2025-11-25 10:53,UNIT_CREATED,U-000892,M-0015,S-0010,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000893,2025-11-25 10:29,UNIT_CREATED,U-000893,M-0015,S-0010,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000894,2025-11-25 10:35,UNIT_CREATED,U-000894,M-0016,S-0010,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000895,2025-11-25 10:59,UNIT_CREATED,U-000895,M-0016,S-0010,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000896,2025-11-25 10:12,UNIT_CREATED,U-000896,M-0016,S-0010,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000897,2025-11-25 10:57,UNIT_CREATED,U-000897,M-0016,S-0010,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000898,2025-11-25 10:13,UNIT_CREATED,U-000898,M-0016,S-0010,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000899,2025-11-25 10:01,UNIT_CREATED,U-000899,M-0016,S-0010,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000900,2025-11-25 10:37,UNIT_CREATED,U-000900,M-0016,S-0010,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000901,2025-11-25 10:44,UNIT_CREATED,U-000901,M-0016,S-0010,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000902,2025-11-25 10:25,UNIT_CREATED,U-000902,M-0016,S-0010,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000903,2025-11-25 10:55,UNIT_CREATED,U-000903,M-0010,S-0010,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000904,2025-12-02 10:31,UNIT_CREATED,U-000904,M-0009,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000905,2025-12-02 10:36,UNIT_CREATED,U-000905,M-0009,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000906,2025-12-02 10:58,UNIT_CREATED,U-000906,M-0006,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000907,2025-12-02 10:32,UNIT_CREATED,U-000907,M-0006,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000908,2025-12-02 10:29,UNIT_CREATED,U-000908,M-0006,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000909,2025-12-02 10:23,UNIT_CREATED,U-000909,M-0006,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000910,2025-12-02 10:47,UNIT_CREATED,U-000910,M-0006,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000911,2025-12-02 10:52,UNIT_CREATED,U-000911,M-0006,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000912,2025-12-02 10:03,UNIT_CREATED,U-000912,M-0006,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000913,2025-12-02 10:13,UNIT_CREATED,U-000913,M-0006,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000914,2025-12-02 10:31,UNIT_CREATED,U-000914,M-0006,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000915,2025-12-02 10:59,UNIT_CREATED,U-000915,M-0006,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000916,2025-12-02 10:03,UNIT_CREATED,U-000916,M-0006,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000917,2025-12-02 10:12,UNIT_CREATED,U-000917,M-0006,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000918,2025-12-02 10:12,UNIT_CREATED,U-000918,M-0006,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000919,2025-12-02 10:31,UNIT_CREATED,U-000919,M-0006,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000920,2025-12-02 10:12,UNIT_CREATED,U-000920,M-0006,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000921,2025-12-02 10:40,UNIT_CREATED,U-000921,M-0006,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000922,2025-12-02 10:24,UNIT_CREATED,U-000922,M-0002,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000923,2025-12-02 10:28,UNIT_CREATED,U-000923,M-0002,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000924,2025-12-02 10:10,UNIT_CREATED,U-000924,M-0002,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000925,2025-12-02 10:59,UNIT_CREATED,U-000925,M-0002,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000926,2025-12-02 10:59,UNIT_CREATED,U-000926,M-0002,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000927,2025-12-02 10:11,UNIT_CREATED,U-000927,M-0002,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000928,2025-12-02 10:19,UNIT_CREATED,U-000928,M-0002,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000929,2025-12-02 10:39,UNIT_CREATED,U-000929,M-0002,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000930,2025-12-02 10:19,UNIT_CREATED,U-000930,M-0002,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000931,2025-12-02 10:04,UNIT_CREATED,U-000931,M-0002,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000932,2025-12-02 10:23,UNIT_CREATED,U-000932,M-0002,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000933,2025-12-02 10:40,UNIT_CREATED,U-000933,M-0002,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000934,2025-12-02 10:50,UNIT_CREATED,U-000934,M-0002,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000935,2025-12-02 10:20,UNIT_CREATED,U-000935,M-0002,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000936,2025-12-02 10:34,UNIT_CREATED,U-000936,M-0002,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000937,2025-12-02 10:06,UNIT_CREATED,U-000937,M-0026,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000938,2025-12-02 10:57,UNIT_CREATED,U-000938,M-0026,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000939,2025-12-02 10:30,UNIT_CREATED,U-000939,M-0026,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000940,2025-12-02 10:39,UNIT_CREATED,U-000940,M-0026,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000941,2025-12-02 10:13,UNIT_CREATED,U-000941,M-0026,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000942,2025-12-02 10:41,UNIT_CREATED,U-000942,M-0026,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000943,2025-12-02 10:53,UNIT_CREATED,U-000943,M-0026,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000944,2025-12-02 10:27,UNIT_CREATED,U-000944,M-0026,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000945,2025-12-02 10:49,UNIT_CREATED,U-000945,M-0026,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000946,2025-12-02 10:53,UNIT_CREATED,U-000946,M-0026,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000947,2025-12-02 10:02,UNIT_CREATED,U-000947,M-0026,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000948,2025-12-02 10:28,UNIT_CREATED,U-000948,M-0026,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000949,2025-12-02 10:42,UNIT_CREATED,U-000949,M-0026,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000950,2025-12-02 10:08,UNIT_CREATED,U-000950,M-0026,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000951,2025-12-02 10:37,UNIT_CREATED,U-000951,M-0026,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000952,2025-12-02 10:14,UNIT_CREATED,U-000952,M-0026,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000953,2025-12-02 10:26,UNIT_CREATED,U-000953,M-0016,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000954,2025-12-02 10:51,UNIT_CREATED,U-000954,M-0016,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000955,2025-12-02 10:41,UNIT_CREATED,U-000955,M-0016,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000956,2025-12-02 10:03,UNIT_CREATED,U-000956,M-0016,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000957,2025-12-02 10:19,UNIT_CREATED,U-000957,M-0016,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000958,2025-12-02 10:11,UNIT_CREATED,U-000958,M-0016,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000959,2025-12-02 10:13,UNIT_CREATED,U-000959,M-0016,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000960,2025-12-02 10:40,UNIT_CREATED,U-000960,M-0016,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000961,2025-12-02 10:39,UNIT_CREATED,U-000961,M-0016,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000962,2025-12-02 10:43,UNIT_CREATED,U-000962,M-0016,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000963,2025-12-02 10:44,UNIT_CREATED,U-000963,M-0016,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000964,2025-12-02 10:29,UNIT_CREATED,U-000964,M-0016,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000965,2025-12-02 10:21,UNIT_CREATED,U-000965,M-0016,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000966,2025-12-02 10:41,UNIT_CREATED,U-000966,M-0016,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000967,2025-12-02 10:57,UNIT_CREATED,U-000967,M-0016,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000968,2025-12-02 10:26,UNIT_CREATED,U-000968,M-0011,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000969,2025-12-02 10:03,UNIT_CREATED,U-000969,M-0011,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000970,2025-12-02 10:37,UNIT_CREATED,U-000970,M-0011,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000971,2025-12-02 10:10,UNIT_CREATED,U-000971,M-0011,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000972,2025-12-02 10:02,UNIT_CREATED,U-000972,M-0011,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000973,2025-12-02 10:46,UNIT_CREATED,U-000973,M-0011,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000974,2025-12-02 10:26,UNIT_CREATED,U-000974,M-0011,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000975,2025-12-02 10:21,UNIT_CREATED,U-000975,M-0014,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000976,2025-12-02 10:24,UNIT_CREATED,U-000976,M-0014,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000977,2025-12-02 10:36,UNIT_CREATED,U-000977,M-0014,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000978,2025-12-02 10:27,UNIT_CREATED,U-000978,M-0014,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000979,2025-12-02 10:21,UNIT_CREATED,U-000979,M-0014,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000980,2025-12-02 10:29,UNIT_CREATED,U-000980,M-0014,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000981,2025-12-02 10:39,UNIT_CREATED,U-000981,M-0014,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000982,2025-12-02 10:56,UNIT_CREATED,U-000982,M-0014,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000983,2025-12-02 10:15,UNIT_CREATED,U-000983,M-0005,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000984,2025-12-02 10:29,UNIT_CREATED,U-000984,M-0005,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000985,2025-12-02 10:30,UNIT_CREATED,U-000985,M-0005,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000986,2025-12-02 10:26,UNIT_CREATED,U-000986,M-0005,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000987,2025-12-02 10:45,UNIT_CREATED,U-000987,M-0005,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000988,2025-12-02 10:52,UNIT_CREATED,U-000988,M-0005,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000989,2025-12-02 10:16,UNIT_CREATED,U-000989,M-0005,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000990,2025-12-02 10:54,UNIT_CREATED,U-000990,M-0005,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000991,2025-12-02 10:11,UNIT_CREATED,U-000991,M-0005,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000992,2025-12-02 10:14,UNIT_CREATED,U-000992,M-0027,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000993,2025-12-02 10:51,UNIT_CREATED,U-000993,M-0027,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000994,2025-12-02 10:42,UNIT_CREATED,U-000994,M-0027,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000995,2025-12-02 10:10,UNIT_CREATED,U-000995,M-0027,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000996,2025-12-02 10:19,UNIT_CREATED,U-000996,M-0027,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000997,2025-12-02 10:46,UNIT_CREATED,U-000997,M-0027,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000998,2025-12-02 10:22,UNIT_CREATED,U-000998,M-0027,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000999,2025-12-02 10:56,UNIT_CREATED,U-000999,M-0027,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001000,2025-12-02 10:51,UNIT_CREATED,U-001000,M-0027,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001001,2025-12-02 10:58,UNIT_CREATED,U-001001,M-0027,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001002,2025-12-02 10:23,UNIT_CREATED,U-001002,M-0027,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-001003,2025-12-02 10:33,UNIT_CREATED,U-001003,M-0027,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001004,2025-12-02 10:58,UNIT_CREATED,U-001004,M-0027,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001005,2025-12-02 10:25,UNIT_CREATED,U-001005,M-0019,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001006,2025-12-02 10:31,UNIT_CREATED,U-001006,M-0010,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001007,2025-12-02 10:23,UNIT_CREATED,U-001007,M-0010,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-001008,2025-12-02 10:55,UNIT_CREATED,U-001008,M-0010,S-0011,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001009,2025-12-02 10:49,UNIT_CREATED,U-001009,M-0010,S-0011,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001010,2025-12-02 10:08,UNIT_CREATED,U-001010,M-0004,S-0011,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001011,2025-12-02 10:08,UNIT_CREATED,U-001011,M-0004,S-0011,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-001012,2025-12-09 10:25,UNIT_CREATED,U-001012,M-0015,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001013,2025-12-09 10:15,UNIT_CREATED,U-001013,M-0015,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001014,2025-12-09 10:02,UNIT_CREATED,U-001014,M-0015,S-0012,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-001015,2025-12-09 10:29,UNIT_CREATED,U-001015,M-0015,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001016,2025-12-09 10:54,UNIT_CREATED,U-001016,M-0015,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001017,2025-12-09 10:54,UNIT_CREATED,U-001017,M-0015,S-0012,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-001018,2025-12-09 10:56,UNIT_CREATED,U-001018,M-0015,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001019,2025-12-09 10:28,UNIT_CREATED,U-001019,M-0015,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001020,2025-12-09 10:31,UNIT_CREATED,U-001020,M-0015,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001021,2025-12-09 10:16,UNIT_CREATED,U-001021,M-0015,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001022,2025-12-09 10:29,UNIT_CREATED,U-001022,M-0015,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001023,2025-12-09 10:43,UNIT_CREATED,U-001023,M-0002,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001024,2025-12-09 10:58,UNIT_CREATED,U-001024,M-0002,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001025,2025-12-09 10:24,UNIT_CREATED,U-001025,M-0002,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001026,2025-12-09 10:12,UNIT_CREATED,U-001026,M-0005,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001027,2025-12-09 10:19,UNIT_CREATED,U-001027,M-0005,S-0012,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-001028,2025-12-09 10:04,UNIT_CREATED,U-001028,M-0005,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001029,2025-12-09 10:08,UNIT_CREATED,U-001029,M-0005,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001030,2025-12-09 10:53,UNIT_CREATED,U-001030,M-0005,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001031,2025-12-09 10:58,UNIT_CREATED,U-001031,M-0005,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001032,2025-12-09 10:36,UNIT_CREATED,U-001032,M-0005,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001033,2025-12-09 10:51,UNIT_CREATED,U-001033,M-0005,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001034,2025-12-09 10:27,UNIT_CREATED,U-001034,M-0005,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001035,2025-12-09 10:33,UNIT_CREATED,U-001035,M-0005,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001036,2025-12-09 10:23,UNIT_CREATED,U-001036,M-0005,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001037,2025-12-09 10:46,UNIT_CREATED,U-001037,M-0005,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001038,2025-12-09 10:03,UNIT_CREATED,U-001038,M-0005,S-0012,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-001039,2025-12-09 10:53,UNIT_CREATED,U-001039,M-0005,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001040,2025-12-09 10:01,UNIT_CREATED,U-001040,M-0005,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001041,2025-12-09 10:42,UNIT_CREATED,U-001041,M-0005,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001042,2025-12-09 10:53,UNIT_CREATED,U-001042,M-0001,S-0012,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-001043,2025-12-09 10:06,UNIT_CREATED,U-001043,M-0001,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001044,2025-12-09 10:27,UNIT_CREATED,U-001044,M-0001,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001045,2025-12-09 10:41,UNIT_CREATED,U-001045,M-0001,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001046,2025-12-09 10:59,UNIT_CREATED,U-001046,M-0001,S-0012,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-001047,2025-12-09 10:55,UNIT_CREATED,U-001047,M-0001,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001048,2025-12-09 10:03,UNIT_CREATED,U-001048,M-0001,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001049,2025-12-09 10:30,UNIT_CREATED,U-001049,M-0001,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001050,2025-12-09 10:30,UNIT_CREATED,U-001050,M-0001,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001051,2025-12-09 10:27,UNIT_CREATED,U-001051,M-0001,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001052,2025-12-09 10:17,UNIT_CREATED,U-001052,M-0001,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001053,2025-12-09 10:41,UNIT_CREATED,U-001053,M-0001,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001054,2025-12-09 10:34,UNIT_CREATED,U-001054,M-0001,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001055,2025-12-09 10:12,UNIT_CREATED,U-001055,M-0001,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001056,2025-12-09 10:38,UNIT_CREATED,U-001056,M-0009,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001057,2025-12-09 10:14,UNIT_CREATED,U-001057,M-0009,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001058,2025-12-09 10:43,UNIT_CREATED,U-001058,M-0009,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001059,2025-12-09 10:32,UNIT_CREATED,U-001059,M-0009,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001060,2025-12-09 10:27,UNIT_CREATED,U-001060,M-0026,S-0012,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-001061,2025-12-09 10:07,UNIT_CREATED,U-001061,M-0026,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001062,2025-12-09 10:50,UNIT_CREATED,U-001062,M-0026,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001063,2025-12-09 10:42,UNIT_CREATED,U-001063,M-0026,S-0012,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-001064,2025-12-09 10:15,UNIT_CREATED,U-001064,M-0026,S-0012,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-001065,2025-12-09 10:32,UNIT_CREATED,U-001065,M-0026,S-0012,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
